typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,206104,FALSE,8,kg,206104,FALSE,206104,FALSE,0,FALSE,273900,,273900,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51100,FALSE,8,kg,51100,FALSE,51100,FALSE,0,FALSE,73412,,73412,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5526139,FALSE,8,kg,5526139,FALSE,5526139,FALSE,0,FALSE,2835106,,2835106,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,430953,FALSE,8,kg,430953,FALSE,430953,FALSE,0,FALSE,360319,,360319,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,400,FALSE,8,kg,400,FALSE,400,FALSE,0,FALSE,1665,,1665,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,580,FALSE,8,kg,580,FALSE,580,FALSE,0,FALSE,2196,,2196,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122060,FALSE,8,kg,122060,FALSE,122060,FALSE,0,FALSE,46205,,46205,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4070,FALSE,8,kg,4070,FALSE,4070,FALSE,0,FALSE,18968,,18968,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,642,ROU,Romania,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,226,FALSE,8,kg,226,FALSE,226,FALSE,0,FALSE,528,,528,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,22,,22,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,460,FALSE,8,kg,460,FALSE,460,FALSE,0,FALSE,1618,,1618,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1782203,FALSE,8,kg,1782203,FALSE,1782203,FALSE,0,FALSE,847942,,847942,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150276408,FALSE,8,kg,150276408,FALSE,150276408,FALSE,0,FALSE,61720778,,61720778,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,7,,7,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,886349210.552,TRUE,-1,N/A,0,FALSE,886349210.552,TRUE,0,FALSE,386734654.733,,386734654.733,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,231,FALSE,8,kg,231,FALSE,231,FALSE,0,FALSE,284.727,,284.727,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,400,FALSE,8,kg,400,FALSE,400,FALSE,0,FALSE,768.809,,768.809,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,501472925,FALSE,8,kg,501472925,FALSE,501472925,FALSE,0,FALSE,214101221.547,,214101221.547,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,205250,FALSE,8,kg,205250,FALSE,205250,FALSE,0,FALSE,190518.513,,190518.513,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10994,FALSE,8,kg,10994,FALSE,10994,FALSE,0,FALSE,16097.184,,16097.184,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,218,ECU,Ecuador,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,109.298,TRUE,-1,N/A,0,FALSE,109.298,TRUE,0,FALSE,47.689,,47.689,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1672781,FALSE,8,kg,1672781,FALSE,1672781,FALSE,0,FALSE,1362456.545,,1362456.545,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48267,FALSE,8,kg,48267,FALSE,48267,FALSE,0,FALSE,70454.015,,70454.015,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,918127,FALSE,8,kg,918127,FALSE,918127,FALSE,0,FALSE,675594.631,,675594.631,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70670,FALSE,8,kg,70670,FALSE,70670,FALSE,0,FALSE,131987.814,,131987.814,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.254,TRUE,-1,N/A,0,FALSE,8.254,TRUE,0,FALSE,23.684,,23.684,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,642,ROU,Romania,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000,FALSE,8,kg,4000,FALSE,4000,FALSE,0,FALSE,1626.996,,1626.996,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2300,FALSE,8,kg,2300,FALSE,2300,FALSE,0,FALSE,2420.235,,2420.235,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2247945,FALSE,8,kg,2247945,FALSE,2247945,FALSE,0,FALSE,1088301.545,,1088301.545,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,788,TUN,Tunisia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64,FALSE,8,kg,64,FALSE,64,FALSE,0,FALSE,32.565,,32.565,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2042,FALSE,8,kg,2042,FALSE,2042,FALSE,0,FALSE,6078.765,,6078.765,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,620,PRT,Portugal,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,379693097,FALSE,8,kg,379693097,FALSE,379693097,FALSE,0,FALSE,169086739.468,,169086739.468,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,110589007.66,106131485.31,110589007.66,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,704642,FALSE,8,kg,704642,FALSE,704642,FALSE,0,FALSE,1134904.92,1089160.18,1134904.92,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16178,FALSE,8,kg,16178,FALSE,16178,FALSE,0,FALSE,41084.19,39428.21,41084.19,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95461748,FALSE,8,kg,95461748,FALSE,95461748,FALSE,0,FALSE,41009173.75,39356212.81,41009173.75,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3153569,FALSE,8,kg,3153569,FALSE,3153569,FALSE,0,FALSE,1368602.03,1313437.67,1368602.03,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,191,HRV,Croatia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40534,FALSE,8,kg,40534,FALSE,40534,FALSE,0,FALSE,109029.72,104635.05,109029.72,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,196,CYP,Cyprus,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11524000,FALSE,8,kg,11524000,FALSE,11524000,FALSE,0,FALSE,4724954.25,4534505.04,4724954.25,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5147,FALSE,8,kg,5147,FALSE,5147,FALSE,0,FALSE,19243.37,18467.73,19243.37,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36,FALSE,8,kg,36,FALSE,36,FALSE,0,FALSE,17.67,16.96,17.67,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,652093,FALSE,8,kg,652093,FALSE,652093,FALSE,0,FALSE,849152.4,814925.53,849152.4,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76226,FALSE,8,kg,76226,FALSE,76226,FALSE,0,FALSE,66460.07,63781.25,66460.07,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,300,GRC,Greece,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15,FALSE,8,kg,15,FALSE,15,FALSE,0,FALSE,24.38,23.4,24.38,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,413115,FALSE,8,kg,413115,FALSE,413115,FALSE,0,FALSE,203402.82,195204.23,203402.82,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,894764,FALSE,8,kg,894764,FALSE,894764,FALSE,0,FALSE,1390445.84,1334400.99,1390445.84,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,498,MDA,Rep. of Moldova,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89360,FALSE,8,kg,89360,FALSE,89360,FALSE,0,FALSE,42281,40576.77,42281,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5346943,FALSE,8,kg,5346943,FALSE,5346943,FALSE,0,FALSE,3333802.86,3199426.92,3333802.86,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39179,FALSE,8,kg,39179,FALSE,39179,FALSE,0,FALSE,30637.22,29402.34,30637.22,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,248670,FALSE,8,kg,248670,FALSE,248670,FALSE,0,FALSE,237795.73,228210.87,237795.73,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115830,FALSE,8,kg,115830,FALSE,115830,FALSE,0,FALSE,161300.46,154798.93,161300.46,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24859,FALSE,8,kg,24859,FALSE,24859,FALSE,0,FALSE,54673.21,52469.5,54673.21,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,1049.75,1007.44,1049.75,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,128368622,FALSE,8,kg,128368622,FALSE,128368622,FALSE,0,FALSE,54079833.01,51900031.68,54079833.01,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,642,ROU,Romania,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,729704.332,TRUE,-1,N/A,0,FALSE,729704.332,TRUE,0,FALSE,1731139.01,1661361.81,1731139.01,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,815103734,FALSE,8,kg,815103734,FALSE,815103734,FALSE,0,FALSE,,180896084,180896084,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,202000,FALSE,8,kg,202000,FALSE,202000,FALSE,0,FALSE,,136397,136397,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,296250,FALSE,8,kg,296250,FALSE,296250,FALSE,0,FALSE,,62881,62881,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,196,CYP,Cyprus,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7049935,FALSE,8,kg,7049935,FALSE,7049935,FALSE,0,FALSE,,1442486,1442486,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,375680,FALSE,8,kg,375680,FALSE,375680,FALSE,0,FALSE,,101300,101300,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,300,GRC,Greece,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,149842860,FALSE,8,kg,149842860,FALSE,149842860,FALSE,0,FALSE,,34765237,34765237,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1574490,FALSE,8,kg,1574490,FALSE,1574490,FALSE,0,FALSE,,332447,332447,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,335731830,FALSE,8,kg,335731830,FALSE,335731830,FALSE,0,FALSE,,74074895,74074895,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,400,JOR,Jordan,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000910,FALSE,8,kg,3000910,FALSE,3000910,FALSE,0,FALSE,,684207,684207,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,422,LBN,Lebanon,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50753288,FALSE,8,kg,50753288,FALSE,50753288,FALSE,0,FALSE,,12377216,12377216,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3584240,FALSE,8,kg,3584240,FALSE,3584240,FALSE,0,FALSE,,868201,868201,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22050,FALSE,8,kg,22050,FALSE,22050,FALSE,0,FALSE,,9278,9278,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,616,POL,Poland,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,111450,FALSE,8,kg,111450,FALSE,111450,FALSE,0,FALSE,,44011,44011,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,642,ROU,Romania,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,183627655,FALSE,8,kg,183627655,FALSE,183627655,FALSE,0,FALSE,,38934328,38934328,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1155030,FALSE,8,kg,1155030,FALSE,1155030,FALSE,0,FALSE,,241278,241278,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28152440,FALSE,8,kg,28152440,FALSE,28152440,FALSE,0,FALSE,,5751922,5751922,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,656430,FALSE,8,kg,656430,FALSE,656430,FALSE,0,FALSE,,144415,144415,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31167377,FALSE,8,kg,31167377,FALSE,31167377,FALSE,0,FALSE,,7251659,7251659,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17239619,FALSE,8,kg,17239619,FALSE,17239619,FALSE,0,FALSE,,3554833,3554833,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,498,MDA,Rep. of Moldova,X,Export,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,560200,FALSE,8,kg,560200,FALSE,560200,FALSE,0,FALSE,,119093,119093,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,499,MNE,Montenegro,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76140,FALSE,8,kg,76140,FALSE,76140,FALSE,0,FALSE,,19187.79,19187.79,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,499,MNE,Montenegro,X,Export,8,ALB,Albania,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76140,FALSE,8,kg,76140,FALSE,76140,FALSE,0,FALSE,,19187.79,19187.79,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,1001,Wheat and meslin,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,56752064.804,56752064.804,0,FALSE,TRUE,
