typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"58397.35","58397.35","4","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12260918.343","12260918.343","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","462","MDV","Maldives","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"40720","40720","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13153945.477","13153945.477","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","512","OMN","Oman","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1610.95","1610.95","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1655338.705","1655338.705","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","554","NZL","New Zealand","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1266.359","1266.359","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"330158.65","330158.65","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"54691.28","54691.28","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13728556.19","13728556.19","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"65208.06","65208.06","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","626","TLS","Timor-Leste","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"375462.962","375462.962","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27384.38","27384.38","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.308","1.308","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1369761.662","1369761.662","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","699","IND","India","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"800284.53","800284.53","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13782684.447","13782684.447","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"583031.566","583031.566","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"550","550","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3937721.765","3937721.765","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"496168.452","496168.452","0","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"168978.615","168978.615","4","false","true",
"C","A","20250101","2025","52","2025","360","IDN","Indonesia","X","Export","842","USA","USA","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5095151.019","5095151.019","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2536345461.675","2536345461.675","4","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2315838.296","2315838.296","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"948759.834","948759.834","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3563.967","3563.967","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"52130.642","52130.642","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1645231.722","1645231.722","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"222960663.878","222960663.878","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","48","BHR","Bahrain","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"78410.66","78410.66","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","51","ARM","Armenia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8309.896","8309.896","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"60625568.412","60625568.412","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3208951.015","3208951.015","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1677063.347","1677063.347","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13921345.955","13921345.955","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","112","BLR","Belarus","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1769173.923","1769173.923","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11873.863","11873.863","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3093018.1","3093018.1","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6527.913","6527.913","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5376.46","5376.46","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12603.832","12603.832","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"68447.599","68447.599","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","156","CHN","China","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1936130.062","1936130.062","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9772.094","9772.094","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"110063.748","110063.748","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"52378421.494","52378421.494","4","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","192","CUB","Cuba","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"102157.256","102157.256","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1881380.119","1881380.119","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"74583303.214","74583303.214","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"48479005.615","48479005.615","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"212709.156","212709.156","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4932.376","4932.376","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4917696.795","4917696.795","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","242","FJI","Fiji","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1242.981","1242.981","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4728342.13","4728342.13","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","251","FRA","France","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"195266702.608","195266702.608","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","262","DJI","Djibouti","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"30859.84","30859.84","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6619.441","6619.441","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12702.14","12702.14","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"804789221.091","804789221.091","4","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"18485941.099","18485941.099","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2066661.194","2066661.194","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"35903884.283","35903884.283","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1118519.461","1118519.461","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7833.043","7833.043","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"455235.178","455235.178","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"30536.664","30536.664","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"14185580.083","14185580.083","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2351036.141","2351036.141","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15542281.91","15542281.91","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7061.265","7061.265","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2767.329","2767.329","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","404","KEN","Kenya","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"79654.772","79654.772","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1109866.05","1109866.05","4","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"271125.895","271125.895","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"157555.809","157555.809","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9534738.976","9534738.976","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"455107.49","455107.49","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"18273273.752","18273273.752","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4683747.346","4683747.346","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"269543.918","269543.918","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","462","MDV","Maldives","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"86563.488","86563.488","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27430205.126","27430205.126","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","480","MUS","Mauritius","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"67516.493","67516.493","0","false","true",
"C","A","20250101","2025","52","2025","380","ITA","Italy","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"988543.15","988543.15","0","false","true",
