typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4995","false","8","kg","4995","false","4995","false","0","false","3797","3643.95","3797","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34","false","8","kg","34","false","34","false","0","false","53.15","51.01","53.15","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3665886","false","8","kg","3665886","false","3665886","false","0","false","5266654.02","5054370.41","5266654.02","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.81","false","8","kg","5.81","false","5.81","false","0","false","161.34","154.84","161.34","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1600","false","8","kg","1600","false","1600","false","0","false","2949.93","2831.03","2949.93","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","871551","false","8","kg","871551","false","871551","false","0","false","1301696.87","1249229.18","1301696.87","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123850","false","8","kg","123850","false","123850","false","0","false","138752","133159.3","138752","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","510777","false","8","kg","510777","false","510777","false","0","false","818860.63","785854.75","818860.63","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","183452","false","8","kg","183452","false","183452","false","0","false","271436.84","260496.01","271436.84","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5145650","false","8","kg","5145650","false","5145650","false","0","false","5242506.04","5031195.83","5242506.04","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5316","false","8","kg","5316","false","5316","false","0","false","7650.36","7341.98","7650.36","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","318360","false","8","kg","318360","false","318360","false","0","false","298315.15","286290.92","298315.15","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","615","false","8","kg","615","false","615","false","0","false","2565.68","2462.27","2565.68","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97","false","8","kg","97","false","97","false","0","false","72.95","70.01","72.95","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88580","false","8","kg","88580","false","88580","false","0","false","162806.58","156244.32","162806.58","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","945","false","8","kg","945","false","945","false","0","false","1368.99","1313.81","1368.99","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1112750","false","8","kg","1112750","false","1112750","false","0","false","741559.93","711669.8","741559.93","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4660","false","8","kg","4660","false","4660","false","0","false","20448.36","19624.14","20448.36","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5670","false","8","kg","5670","false","5670","false","0","false","10206.31","9794.92","10206.31","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8100","false","8","kg","8100","false","8100","false","0","false","15718.49","15084.93","15718.49","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","171825","false","8","kg","171825","false","171825","false","0","false",,"145026","145026","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29490","false","8","kg","29490","false","29490","false","0","false",,"37869","37869","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","585","PLW","Palau","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false",,"8","8","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13215","false","8","kg","13215","false","13215","false","0","false",,"20418","20418","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113000","false","8","kg","113000","false","113000","false","0","false",,"63484","63484","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3513","false","8","kg","3513","false","3513","false","0","false",,"5189","5189","0","false","true",
"C","A","20250101","2025","52","2025","498","MDA","Rep. of Moldova","X","Export","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12603","false","8","kg","12603","false","12603","false","0","false",,"18058","18058","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"447745261.993","447745261.993","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false",,"115.579","115.579","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","154600","false","8","kg","154600","false","154600","false","0","false",,"302784.769","302784.769","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5733865","false","8","kg","5733865","false","5733865","false","0","false",,"10223209.269","10223209.269","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","48","BHR","Bahrain","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","411","false","8","kg","411","false","411","false","0","false",,"1897.333","1897.333","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false",,"122.12","122.12","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48876209","false","8","kg","48876209","false","48876209","false","0","false",,"63005795.784","63005795.784","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false",,"434.978","434.978","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182197","false","8","kg","182197","false","182197","false","0","false",,"359421.127","359421.127","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204","false","8","kg","204","false","204","false","0","false",,"471.686","471.686","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false",,"110.74","110.74","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25132","false","8","kg","25132","false","25132","false","0","false",,"12454.899","12454.899","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","376130.174","true","-1","N/A","0","false","376130.174","true","0","false",,"615810.401","615810.401","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","192","CUB","Cuba","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","901","false","8","kg","901","false","901","false","0","false",,"1849.977","1849.977","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","405820.071","true","-1","N/A","0","false","405820.071","true","0","false",,"697158.22","697158.22","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8337114","false","8","kg","8337114","false","8337114","false","0","false",,"7502239.118","7502239.118","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2879749.547","true","-1","N/A","0","false","2879749.547","true","0","false",,"4949790.161","4949790.161","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","212","DMA","Dominica","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","8","kg","48","false","48","false","0","false",,"144.217","144.217","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","232","ERI","Eritrea","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4580","false","8","kg","4580","false","4580","false","0","false",,"4277.098","4277.098","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","301486.253","true","-1","N/A","0","false","301486.253","true","0","false",,"469509.614","469509.614","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","234","FRO","Faroe Isds","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1628","false","8","kg","1628","false","1628","false","0","false",,"3202.058","3202.058","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2867632","false","8","kg","2867632","false","2867632","false","0","false",,"5216695.756","5216695.756","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48146310","false","8","kg","48146310","false","48146310","false","0","false",,"64917308.637","64917308.637","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110590115","false","8","kg","110590115","false","110590115","false","0","false",,"190899243.198","190899243.198","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78810","false","8","kg","78810","false","78810","false","0","false",,"436827.12","436827.12","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","369","false","8","kg","369","false","369","false","0","false",,"1841.236","1841.236","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","842890","false","8","kg","842890","false","842890","false","0","false",,"1465596.294","1465596.294","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","304","GRL","Greenland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2444","false","8","kg","2444","false","2444","false","0","false",,"4342.532","4342.532","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6720","false","8","kg","6720","false","6720","false","0","false",,"8206.28","8206.28","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1527130.568","true","-1","N/A","0","false","1527130.568","true","0","false",,"3051805.519","3051805.519","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109509","false","8","kg","109509","false","109509","false","0","false",,"220626.983","220626.983","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207","false","8","kg","207","false","207","false","0","false",,"475.886","475.886","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9905384","false","8","kg","9905384","false","9905384","false","0","false",,"17569952.992","17569952.992","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24450","false","8","kg","24450","false","24450","false","0","false",,"15635.991","15635.991","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12521897","false","8","kg","12521897","false","12521897","false","0","false",,"17037418.626","17037418.626","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"137.267","137.267","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false",,"149.149","149.149","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","805.472","true","-1","N/A","0","false","805.472","true","0","false",,"1698.112","1698.112","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1315","false","8","kg","1315","false","1315","false","0","false",,"3739.057","3739.057","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","640","false","8","kg","640","false","640","false","0","false",,"2625.094","2625.094","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2331","false","8","kg","2331","false","2331","false","0","false",,"4088","4088","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233861.336","true","-1","N/A","0","false","233861.336","true","0","false",,"370908.524","370908.524","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","247","false","8","kg","247","false","247","false","0","false",,"609.148","609.148","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","134235.317","true","-1","N/A","0","false","134235.317","true","0","false",,"293518.557","293518.557","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","880383.589","true","-1","N/A","0","false","880383.589","true","0","false",,"1733440.732","1733440.732","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","402655.535","true","-1","N/A","0","false","402655.535","true","0","false",,"782201.455","782201.455","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","496","MNG","Mongolia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"14.971","14.971","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","499","MNE","Montenegro","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","434","false","8","kg","434","false","434","false","0","false",,"1018.761","1018.761","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","531","CUW","Curaçao","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9705","false","8","kg","9705","false","9705","false","0","false",,"23691.879","23691.879","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37955","false","8","kg","37955","false","37955","false","0","false",,"93656.005","93656.005","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","534","SXM","Sint Maarten","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6229","false","8","kg","6229","false","6229","false","0","false",,"13138.089","13138.089","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","535","BES","Bonaire","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11813","false","8","kg","11813","false","11813","false","0","false",,"28306.546","28306.546","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14583","false","8","kg","14583","false","14583","false","0","false",,"32415.892","32415.892","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","568","E19","Other Europe, nes","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","610850.617","true","-1","N/A","0","false","610850.617","true","0","false",,"1111099.818","1111099.818","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","276919","false","8","kg","276919","false","276919","false","0","false",,"473432.524","473432.524","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","203317","false","8","kg","203317","false","203317","false","0","false",,"378962.255","378962.255","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","591","PAN","Panama","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170","false","8","kg","170","false","170","false","0","false",,"417","417","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14760286","false","8","kg","14760286","false","14760286","false","0","false",,"13523852.497","13523852.497","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","620","PRT","Portugal","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1104967.547","true","-1","N/A","0","false","1104967.547","true","0","false",,"2144605.132","2144605.132","6","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101129","false","8","kg","101129","false","101129","false","0","false",,"439291.263","439291.263","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1265589","false","8","kg","1265589","false","1265589","false","0","false",,"2078439.942","2078439.942","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","654","false","8","kg","654","false","654","false","0","false",,"2800.948","2800.948","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13706","false","8","kg","13706","false","13706","false","0","false",,"29438.712","29438.712","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","690","SYC","Seychelles","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false",,"241.9","241.9","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false",,"75","75","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false",,"47.627","47.627","0","false","true",
"C","A","20250101","2025","52","2025","528","NLD","Netherlands","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","715637.071","true","-1","N/A","0","false","715637.071","true","0","false",,"1086478.386","1086478.386","6","false","true",
